name,zip,county,district,latitude,longitude
Kacorlak,8773,Zala,,46.57480854,16.95376254370392
Magyarszerdahely,8776,Zala,,46.55488317943484,16.937462402332546
Csurgónagymarton,8840,Somogy,,46.29541369073732,17.08102042070538
Nagyrécse,8756,Zala,,46.48759156133314,17.052870017209724
Pat,8825,Zala,,46.441142860795495,17.183838867656547
Zalasárszeg,8756,Zala,,46.49231753403634,17.080620393903523
Porrogszentkirály,8858,Somogy,,46.27489903244169,17.040903283369257
Zalakomár,8752,Zala,Komárváros,46.522007457874714,17.178704429687578
Zalaszentgrót,8789,Zala,Zalaudvarnok,46.91280553599749,17.107259530818148
Zalakomár,8751,Zala,Kiskomárom,46.550771682003216,17.176216866809384
Zalaszentgrót,8795,Zala,Csáford,46.93468322029326,17.053280255663996
Nagykanizsa,8808,Zala,Palin,46.494766405623494,16.98434912733315
Zalaszentgrót,8785,Zala,Zalakoppány,46.886739507332535,17.071470168475894
Marcali,8714,Somogy,Bize,46.54377493932766,17.41616436405185
Nagykanizsa,8831,Zala,Miklósfa,46.4135703,16.998571124473823
Nagykanizsa,8809,Zala,Sánc,46.449035486674525,17.025289007572766
Porrogszentpál,8858,Somogy,,46.29103805,17.014054319107167
Szepetnek,8861,Zala,,46.4155089,16.894327867696386
Semjénháza,8862,Zala,,46.4038351,16.851576917075164
Molnári,8863,Zala,,46.38242545,16.84378319689327
Tótszerdahely,8864,Zala,,46.3942972,16.792524028995494
Tótszentmárton,8865,Zala,,46.4188325,16.805497795193986
Becsehely,8866,Zala,,46.44572115,16.800942351919556
Letenye,8868,Zala,,46.448931650000006,16.71190253786922
Muraszemenye,8872,Zala,,46.47892085,16.62887251957647
Csörnyeföld,8873,Zala,,46.5150196,16.636223719587633
Dobri,8874,Zala,,46.5111694,16.588398162992036
Tormafölde,8876,Zala,,46.5493677,16.618693852550077
Tornyiszentmiklós,8877,Zala,,46.5280379,16.548892686094696
Lovászi,8878,Zala,,46.551557599999995,16.56150789803123
Kerkateskánd,8879,Zala,,46.5751116,16.582999716553044
Sormás,8881,Zala,,46.47612945,16.916839016253846
Eszteregnye,8882,Zala,,46.4861413,16.881962206970815
Rigyác,8883,Zala,,46.4695793,16.85368709826802
Borsfa,8885,Zala,,46.5027826,16.786632821013512
Oltárc,8886,Zala,,46.5260169,16.843645517260413
Lasztonya,8887,Zala,,46.54978635,16.719512856627407
Kiscsehi,8888,Zala,,46.5276418,16.690717038938963
Várfölde,8891,Zala,,46.5619025,16.768489764467297
Szentliszló,8893,Zala,,46.585541,16.819737174036952
Pusztamagyaród,8895,Zala,,46.60901905,16.831899205551746
Pusztaszentlászló,8896,Zala,,46.63901965,16.83361335029255
Söjtör,8897,Zala,,46.6760297,16.865466791168334
Nagykutas,8911,Zala,,46.92376375,16.799159960421633
Kispáli,8912,Zala,,46.917407999999995,16.834287225976748
Egervár,8913,Zala,,46.93363345,16.850874224201924
Vasboldogasszony,8914,Zala,,46.93555895,16.887439886607766
Nemesrádó,8915,Zala,,46.776998649999996,17.000747626828435
Milejszeg,8917,Zala,,46.8052112,16.745542561728996
Csonkahegyhát,8918,Zala,,46.8085196,16.71441984
Kustánszeg,8919,Zala,,46.7847328,16.66603148921066
Zalaszentiván,8921,Zala,,46.887613099999996,16.900289446577105
Nemesapáti,8923,Zala,,46.853766300000004,16.96588033530129
Alsónemesapáti,8924,Zala,,46.8402227,16.932510983842036
Nemessándorháza,8925,Zala,,46.78129595,16.947170188821847
Kisbucsa,8926,Zala,,46.815242850000004,16.93103043807715
Nemeshetés,8928,Zala,,46.7975344,16.91454574703979
Pölöske,8929,Zala,,46.7428076,16.905794956499065
Kemendollár,8931,Zala,,46.918773400000006,16.928432931482646
Zalaistvánd,8932,Zala,,46.9181361,16.979202619882066
Bezeréd,8934,Zala,,46.8797365,17.021356375110045
Nagykapornak,8935,Zala,,46.8300976,16.999295091138677
Zalaszentmihály,8936,Zala,,46.729924,16.95656448660738
Bocfölde,8943,Zala,,46.772277700000004,16.846387875662458
Sárhida,8944,Zala,,46.7554813,16.84278237305879
Bak,8945,Zala,,46.7382331,16.825478765519883
Tófej,8946,Zala,,46.66277565,16.805916618361984
Zalatárnok,8947,Zala,,46.698895699999994,16.76039194102102
Nova,8948,Zala,,46.695422949999994,16.67057427794372
Mikekarácsonyfa,8949,Zala,,46.6686442,16.704940464697923
Gutorfölde,8951,Zala,,46.6506375,16.74877101916459
Szentpéterfölde,8953,Zala,,46.613933200000005,16.773246379556326
Ortaháza,8954,Zala,,46.62526675,16.69599290339974
Páka,8956,Zala,,46.58974465,16.69068450632603
Kissziget,8957,Zala,,46.641042600000006,16.659143531614173
Iklódbördőce,8958,Zala,,46.607923,16.613459780798273
Lenti,8960,Zala,,46.6321166,16.572020301670694
Gáborjánháza,8969,Zala,,46.63781935,16.425144445613437
Zalabaksa,8971,Zala,,46.696453000000005,16.553176567017506
Kerkakutas,8973,Zala,,46.7552122,16.480519796748695
Kiskutas,8911,Zala,,46.91226252768476,16.796294382515306
Bánokszentgyörgy,8891,Zala,,46.54619804568684,16.781972081059024
Bucsuta,8893,Zala,,46.563991259997785,16.833710719108026
Maróc,8888,Zala,,46.54780918191223,16.664943612341567
Németfalu,8918,Zala,,46.81573092059821,16.685287472948854
Alibánfa,8921,Zala,,46.88491310152857,16.92261389048288
Gyűrűs,8932,Zala,,46.88435319266263,16.99102759
Vöckönd,8931,Zala,,46.888798188065245,16.95405426343245
Búcsúszentlászló,8925,Zala,,46.787789979072336,16.932720294590254
Pusztaederics,8946,Zala,,46.63957587754391,16.798625689541698
Pókaszepetk,8932,Zala,,46.92406010344441,16.967588628693626
Szijártóháza,8969,Zala,,46.63369554139649,16.436837074900357
Gosztola,8960,Zala,,46.58710996915979,16.527408233656793
Pördefölde,8956,Zala,,46.58827052717391,16.711006250102894
Kerkafalva,8973,Zala,,46.770641413407915,16.486268008085037
Magyarföld,8973,Zala,,46.777507892614864,16.417774229678542
Kányavár,8956,Zala,,46.57184141273761,16.680363
Csertalakos,8951,Zala,,46.642318885987734,16.69907083204264
Zebecke,8957,Zala,,46.64329401242935,16.686212030312458
Alsószenterzsébet,8973,Zala,,46.744014240868026,16.47587391637212
Hernyék,8957,Zala,,46.648335262641275,16.641474265294836
Csömödér,8957,Zala,,46.60931950454745,16.639639778302087
Kerkabarabás,8971,Zala,,46.67964520470456,16.55580946439352
Csesztreg,8973,Zala,,46.71494044803907,16.51483621001264
Felsőszenterzsébet,8973,Zala,,46.75352158357458,16.454406200416237
Zalaszombatfa,8969,Zala,,46.63824263646487,16.44363653264505
Bödeháza,8969,Zala,,46.64542980448883,16.398540062083274
Zalaegerszeg,8904,Zala,Andráshida,46.866514112503566,16.794420122817446
Lenti,8966,Zala,Lentikápolna,46.65936567964773,16.54050173954384
Szentgyörgyvölgy,8975,Zala,,46.73400755,16.41541249
Nemesnép,8976,Zala,,46.70563445,16.449598769440087
Resznek,8977,Zala,,46.66813765,16.468025215001475
Rédics,8978,Zala,,46.60659065,16.483611091190745
Lickóvadamos,8981,Zala,,46.74754895,16.776325070781876
Babosdöbréte,8983,Zala,,46.7939211,16.77232780990076
Petrikeresztúr,8984,Zala,,46.73886185,16.735036067963325
Becsvölgye,8985,Zala,,46.75519985,16.689056606460746
Szilvágy,8986,Zala,,46.74354315,16.616546946739554
Kálócfa,8988,Zala,,46.7596895,16.566202845636898
Dobronhegy,8989,Zala,,46.81824965,16.75184887601175
Pálfiszeg,8990,Zala,,46.7787972,16.72270842753511
Hottó,8991,Zala,,46.8387405,16.738669692443068
Bagod,8992,Zala,,46.889995049999996,16.74330356
Kávás,8994,Zala,,46.86563975,16.703694855912502
Salomvár,8995,Zala,,46.824638449999995,16.64389994453343
Zalacséb,8996,Zala,,46.871117850000005,16.658894218039574
Zalaháshágy,8997,Zala,,46.892791349999996,16.62286417803837
Vaspör,8998,Zala,,46.9125056,16.658032829991534
Zalalövő,8999,Zala,,46.83164465,16.55923891516648
Győr,9011,Győr-Moson-Sopron,,47.701140800000005,17.758162307522056
Győr,9012,Győr-Moson-Sopron,,47.6221063,17.61014892683685
Győr,9021,Győr-Moson-Sopron,,47.68467725,17.632186276832662
Győr,9022,Győr-Moson-Sopron,,47.6885516,17.639373663016663
Győr,9023,Győr-Moson-Sopron,,47.6774769,17.654938473573775
Győr,9024,Győr-Moson-Sopron,,47.66177935,17.628658339083504
Győr,9025,Győr-Moson-Sopron,,47.6756448,17.594408966202774
Győr,9026,Győr-Moson-Sopron,,47.708029350000004,17.625616590993168
Győr,9027,Győr-Moson-Sopron,,47.696950799999996,17.68137135446797
Győr,9028,Győr-Moson-Sopron,,47.65868545,17.688554380717555
Győr,9029,Győr-Moson-Sopron,,47.71529715,17.651005032279087
Győr,9030,Győr-Moson-Sopron,,47.7346493,17.674733264469243
Vámosszabadi,9061,Győr-Moson-Sopron,,47.7522447,17.637679679725252
Vének,9062,Győr-Moson-Sopron,,47.74640445,17.721566182787598
Nagybajcs,9063,Győr-Moson-Sopron,,47.7677452,17.67890787004166
Gönyű,9071,Győr-Moson-Sopron,,47.72026255,17.81550143839757
Nagyszentjános,9072,Győr-Moson-Sopron,,47.7136814,17.87407953535133
Bőny,9073,Győr-Moson-Sopron,,47.65202135,17.84465918
Rétalap,9074,Győr-Moson-Sopron,,47.607628399999996,17.899140991796713
Győrújbarát,9081,Győr-Moson-Sopron,,47.60426345,17.646859130864996
Nyúl,9082,Győr-Moson-Sopron,,47.59417565,17.696365286148147
Écs,9083,Győr-Moson-Sopron,,47.55166215,17.70015158979819
Győrság,9084,Győr-Moson-Sopron,,47.5857194,17.751545549790336
Pázmándfalu,9085,Győr-Moson-Sopron,,47.5754706,17.78687557882276
Töltéstava,9086,Győr-Moson-Sopron,,47.629143400000004,17.731796065091725
Bakonypéterd,9088,Győr-Moson-Sopron,,47.4706719,17.790897084421687
Lázi,9089,Győr-Moson-Sopron,,47.46750685,17.837496200875215
Pannonhalma,9090,Győr-Moson-Sopron,,47.553180850000004,17.75183289939929
Ravazd,9091,Győr-Moson-Sopron,,47.4918603,17.73188287
Tarjánpuszta,9092,Győr-Moson-Sopron,,47.50293445,17.785688122867732
Győrasszonyfa,9093,Győr-Moson-Sopron,,47.4931385,17.812923777229493
Tápszentmiklós,9094,Győr-Moson-Sopron,,47.49355205,17.86336487541363
Táp,9095,Győr-Moson-Sopron,,47.522928750000005,17.844529483782786
Nyalka,9096,Győr-Moson-Sopron,,47.53485475,17.805465300768624
Mezőörs,9097,Győr-Moson-Sopron,,47.5789823,17.880549382718762
Pér,9099,Győr-Moson-Sopron,,47.62980845,17.792255082664237
Tét,9100,Győr-Moson-Sopron,,47.532498000000004,17.492995443275746
Tényő,9111,Győr-Moson-Sopron,,47.54479845,17.645385414460044
Sokorópátka,9112,Győr-Moson-Sopron,,47.4781538,17.684954633432092
Koroncó,9113,Győr-Moson-Sopron,,47.599040450000004,17.528945719737607
Győrszemere,9121,Győr-Moson-Sopron,,47.56415305,17.57494266560916
Felpéc,9122,Győr-Moson-Sopron,,47.52448405,17.585830570450472
Kajárpéc,9123,Győr-Moson-Sopron,,47.484088400000005,17.62330453153661
Gyömöre,9124,Győr-Moson-Sopron,,47.4939059,17.556156606734852
Szerecseny,9125,Győr-Moson-Sopron,,47.463813599999995,17.55517557607414
Gyarmat,9126,Győr-Moson-Sopron,,47.452242749999996,17.486187721087283
Csikvánd,9127,Győr-Moson-Sopron,,47.4709462,17.44801067439807
Mórichida,9131,Győr-Moson-Sopron,,47.50988735,17.438895604332455
Árpás,9132,Győr-Moson-Sopron,,47.51972925,17.3784834
Kisbabot,9133,Győr-Moson-Sopron,,47.5515889,17.41839268227627
Bodonhely,9134,Győr-Moson-Sopron,,47.563474,17.392760274126953
Rábaszentmihály,9135,Győr-Moson-Sopron,,47.5779911,17.450246731729464
Rábacsécsény,9136,Győr-Moson-Sopron,,47.60138825,17.435142349099777
Ikrény,9141,Győr-Moson-Sopron,,47.6595707,17.54355597
Rábapatona,9142,Győr-Moson-Sopron,,47.6471898,17.480880189817455
Enese,9143,Győr-Moson-Sopron,,47.65913785,17.44363868703976
Kóny,9144,Győr-Moson-Sopron,,47.63246205,17.37003741165921
Mérges,9136,Győr-Moson-Sopron,,47.601104694660755,17.443865981104203
Rábaszentmiklós,9133,Győr-Moson-Sopron,,47.538135643382525,17.41735005228495
Kisbajcs,9062,Győr-Moson-Sopron,,47.744904579376495,17.679794614805605
Vámosszabadi,9064,Győr-Moson-Sopron,Szitásdomb,47.72469419,17.648546045983878
Pér,9098,Győr-Moson-Sopron,Mindszentpuszta,47.580301747427896,17.83587820353836
Bágyogszovát,9145,Győr-Moson-Sopron,,47.58677305,17.360328919880846
Rábapordány,9146,Győr-Moson-Sopron,,47.56253555000001,17.32467102340523
Dör,9147,Győr-Moson-Sopron,,47.604305,17.311339823523404
Abda,9151,Győr-Moson-Sopron,,47.6994904,17.558287487144618
Börcs,9152,Győr-Moson-Sopron,,47.6928643,17.50248700511022
Öttevény,9153,Győr-Moson-Sopron,,47.74039795,17.483871433285387
Mosonszentmiklós,9154,Győr-Moson-Sopron,,47.721956399999996,17.438308509727992
Lébény,9155,Győr-Moson-Sopron,,47.752738199999996,17.341730848180283
Győrsövényház,9161,Győr-Moson-Sopron,,47.69101475,17.39570299929315
Bezi,9162,Győr-Moson-Sopron,,47.66505935,17.406665288681396
Fehértó,9163,Győr-Moson-Sopron,,47.67814685,17.341872501809135
Markotabödöge,9164,Győr-Moson-Sopron,,47.6777508,17.30342173381227
Cakóháza,9165,Győr-Moson-Sopron,,47.7095482,17.295048444077032
Bősárkány,9167,Győr-Moson-Sopron,,47.69561935,17.224999860313073
Barbacs,9169,Győr-Moson-Sopron,,47.65133805,17.295139033815268
Győrújfalu,9171,Győr-Moson-Sopron,,47.72451565,17.603700165561232
Győrzámoly,9172,Győr-Moson-Sopron,,47.76206425,17.59218193743974
Győrladamér,9173,Győr-Moson-Sopron,,47.76832295,17.57415855796183
Dunaszeg,9174,Győr-Moson-Sopron,,47.779214249999995,17.551257621550832
Dunaszentpál,9175,Győr-Moson-Sopron,,47.774898050000004,17.49451793567244
Mecsér,9176,Győr-Moson-Sopron,,47.79409235,17.45835349454147
Ásványráró,9177,Győr-Moson-Sopron,,47.82431575,17.51945514570093
Hédervár,9178,Győr-Moson-Sopron,,47.8219048,17.455477019802238
Kimle,9181,Győr-Moson-Sopron,,47.82555725,17.385681400100616
Károlyháza,9182,Győr-Moson-Sopron,,47.8000956,17.323067630956455
Kunsziget,9184,Győr-Moson-Sopron,,47.7473088,17.53093237825849
Feketeerdő,9211,Győr-Moson-Sopron,,47.9330839,17.281238322189104
Levél,9221,Győr-Moson-Sopron,,47.88578295,17.19427225
Hegyeshalom,9222,Győr-Moson-Sopron,,47.92033055,17.157519096606165
Bezenye,9223,Győr-Moson-Sopron,,47.9497037,17.230877708011146
Rajka,9224,Győr-Moson-Sopron,,47.98505605,17.18496385
Dunakiliti,9225,Győr-Moson-Sopron,,47.965683150000004,17.308975453170888
Dunasziget,9226,Győr-Moson-Sopron,,47.9433224,17.366741473954328
Halászi,9228,Győr-Moson-Sopron,,47.8981672,17.338586623214887
Máriakálnok,9231,Győr-Moson-Sopron,,47.856857500000004,17.32512310538653
Darnózseli,9232,Győr-Moson-Sopron,,47.85171685,17.424637169983598
Lipót,9233,Győr-Moson-Sopron,,47.8586326,17.491155617876807
Kisbodak,9234,Győr-Moson-Sopron,,47.90220795,17.41903343
Püski,9235,Győr-Moson-Sopron,,47.88958815,17.404753695581253
Várbalog,9243,Győr-Moson-Sopron,,47.84480885,17.07264149232101
Újrónafő,9244,Győr-Moson-Sopron,,47.7952981,17.230091309808774
Mosonszolnok,9245,Győr-Moson-Sopron,,47.84431775,17.17092753378295
Mosonudvar,9246,Győr-Moson-Sopron,,47.84399105,17.22430351760021
Csorna,9300,Győr-Moson-Sopron,,47.620615349999994,17.266310368970245
Pásztori,9311,Győr-Moson-Sopron,,47.5557963,17.27827565927278
Szilsárkány,9312,Győr-Moson-Sopron,,47.540046000000004,17.24868050319744
Rábacsanak,9313,Győr-Moson-Sopron,,47.52206605,17.295938259542787
Egyed,9314,Győr-Moson-Sopron,,47.51562845,17.34311160188596
Sobor,9315,Győr-Moson-Sopron,,47.476337400000006,17.365320850957787
Rábaszentandrás,9316,Győr-Moson-Sopron,,47.46402465,17.336878107340468
Szany,9317,Győr-Moson-Sopron,,47.467842000000005,17.287076428637118
Farád,9321,Győr-Moson-Sopron,,47.622240649999995,17.19554115293765
Rábatamási,9322,Győr-Moson-Sopron,,47.614994499999995,17.154981065678783
Jobaháza,9323,Győr-Moson-Sopron,,47.57990505,17.18805013466398
Bogyoszló,9324,Győr-Moson-Sopron,,47.5561811,17.16596251
Szil,9326,Győr-Moson-Sopron,,47.488248549999994,17.239508846260442
Vág,9327,Győr-Moson-Sopron,,47.45212,17.21889198426757
Kapuvár,9330,Győr-Moson-Sopron,,47.62733785,17.022822192653464
Kisfalud,9341,Győr-Moson-Sopron,,47.53661665,17.08835116
Mihályi,9342,Győr-Moson-Sopron,,47.5154445,17.100467021303807
Beled,9343,Győr-Moson-Sopron,,47.464860650000006,17.10191136832607
Rábakecöl,9344,Győr-Moson-Sopron,,47.42530295,17.094788014173847
Páli,9345,Győr-Moson-Sopron,,47.47140575,17.168865950672636
Zsebeháza,9346,Győr-Moson-Sopron,,47.5140575,17.179417751681868
Babót,9351,Győr-Moson-Sopron,,47.57580475,17.085162382674845
Veszkény,9352,Győr-Moson-Sopron,,47.606818450000006,17.08496670792843
Szárföld,9353,Győr-Moson-Sopron,,47.59429575,17.13377008828677
Osli,9354,Győr-Moson-Sopron,,47.6360734,17.08445562542572
Hövej,9361,Győr-Moson-Sopron,,47.55042135,17.013299644329628
Himod,9362,Győr-Moson-Sopron,,47.5257847,17.02286522
Gyóró,9363,Győr-Moson-Sopron,,47.49882985,17.033316118011562
Cirák,9364,Győr-Moson-Sopron,,47.479325,17.034768566910138
Dénesfa,9365,Győr-Moson-Sopron,,47.469215500000004,16.993576945893594
Vitnyéd,9371,Győr-Moson-Sopron,,47.5839193,16.973215069689083
Csapod,9372,Győr-Moson-Sopron,,47.52451635,16.935997147848436
Pusztacsalád,9373,Győr-Moson-Sopron,,47.504423849999995,16.87848172338613
Iván,9374,Győr-Moson-Sopron,,47.45102275,16.915900179645682
Répceszemere,9375,Győr-Moson-Sopron,,47.4242467,16.970580245473755
Jánossomorja,9167,Győr-Moson-Sopron,Hanságliget,47.72005361,17.21888865176153
Kapuvár,9339,Győr-Moson-Sopron,Öntésmajor,47.644065070000856,17.046852076384788
Csorna,9168,Győr-Moson-Sopron,Földsziget,47.66849303376238,17.15439564
Jánossomorja,9241,Győr-Moson-Sopron,Mosonszentjános,47.78005056203803,17.144034019930373
Jánossomorja,9243,Győr-Moson-Sopron,Újtanya,47.334289394271885,19.516078667622704
Mosonszentmiklós,9183,Győr-Moson-Sopron,Mosonújhely,47.767277945401126,17.42437129557311
Jánossomorja,9242,Győr-Moson-Sopron,Pusztasomorja,47.77492783593038,17.108362112053847
Fertőrákos,9421,Győr-Moson-Sopron,,47.72551885,16.64444575360206
Harka,9422,Győr-Moson-Sopron,,47.6326921,16.586053366321885
Ágfalva,9423,Győr-Moson-Sopron,,47.6870236,16.508234490435022
Fertőd,9431,Győr-Moson-Sopron,,47.646887750000005,16.915610455301135
Sarród,9435,Győr-Moson-Sopron,,47.670992749999996,16.86644968752284
Fertőszéplak,9436,Győr-Moson-Sopron,,47.63672475,16.832087425507986
Hegykő,9437,Győr-Moson-Sopron,,47.62880365,16.799929941958368
Agyagosszergény,9441,Győr-Moson-Sopron,,47.620211999999995,16.94972225011011
Fertőendréd,9442,Győr-Moson-Sopron,,47.5880123,16.920405201957273
Petőháza,9443,Győr-Moson-Sopron,,47.5988544,16.893207385454986
Fertőszentmiklós,9444,Győr-Moson-Sopron,,47.5634498,16.891665535910203
Röjtökmuzsaj,9451,Győr-Moson-Sopron,,47.5488376,16.832537223274716
Lövő,9461,Győr-Moson-Sopron,,47.50859905,16.79364490308994
Völcsej,9462,Győr-Moson-Sopron,,47.50526415,16.755040599497107
Und,9464,Győr-Moson-Sopron,,47.48644505,16.69624014731939
Nemeskér,9471,Győr-Moson-Sopron,,47.48728505,16.81408948564686
Újkér,9472,Győr-Moson-Sopron,,47.4711726,16.84022773
Egyházasfalu,9473,Győr-Moson-Sopron,,47.4609775,16.75591485811235
Szakony,9474,Győr-Moson-Sopron,,47.43515465,16.720795381725466
